03/03/2008	, 7.925
04/03/2008	, 7.925
05/03/2008	, 7.9362
06/03/2008	, 7.9175
07/03/2008	, 7.9275
10/03/2008	, 7.9275
11/03/2008	, 7.935
12/03/2008	, 7.9325
13/03/2008	, 7.9375
14/03/2008	, 7.9093
18/03/2008	, 7.9375
19/03/2008	, 7.9275
24/03/2008	, 7.9312
25/03/2008	, 7.9425
26/03/2008	, 7.9375
27/03/2008	, 7.9375
28/03/2008	, 7.945
31/03/2008	, 7.93
01/04/2008	, 7.9425
02/04/2008	, 7.9308
03/04/2008	, 7.95
04/04/2008	, 7.955
07/04/2008	, 7.9325
08/04/2008	, 7.9375
09/04/2008	, 7.9311
10/04/2008	, 7.915
11/04/2008	, 7.935
14/04/2008	, 7.9286
15/04/2008	, 7.9337
16/04/2008	, 7.9375
17/04/2008	, 7.94
18/04/2008	, 7.95
21/04/2008	, 7.935
22/04/2008	, 7.9375
23/04/2008	, 7.9387
24/04/2008	, 7.9375
25/04/2008	, 7.945
28/04/2008	, 7.9211
29/04/2008	, 7.9175
30/04/2008	, 7.93
02/05/2008	, 7.93
05/05/2008	, 7.9312
06/05/2008	, 7.93
07/05/2008	, 7.945
08/05/2008	, 7.94
09/05/2008	, 7.9312
12/05/2008	, 7.935
13/05/2008	, 7.935
14/05/2008	, 7.9325
15/05/2008	, 7.92
16/05/2008	, 7.935
19/05/2008	, 7.945
20/05/2008	, 7.94
21/05/2008	, 7.935
22/05/2008	, 7.925
23/05/2008	, 7.9262
26/05/2008	, 7.9275
27/05/2008	, 7.925
28/05/2008	, 7.9231
29/05/2008	, 7.93
30/05/2008	, 7.945
02/06/2008	, 7.918
03/06/2008	, 7.9278
04/06/2008	, 7.9277
05/06/2008	, 7.925
06/06/2008	, 7.9338
09/06/2008	, 7.9188
10/06/2008	, 7.9188
11/06/2008	, 7.925
12/06/2008	, 7.9225
13/06/2008	, 7.9387
16/06/2008	, 7.9275
17/06/2008	, 7.925
18/06/2008	, 7.9225
19/06/2008	, 7.9275
20/06/2008	, 7.9475
23/06/2008	, 8.16
24/06/2008	, 8.175
25/06/2008	, 8.21
26/06/2008	, 8.2
27/06/2008	, 8.2037
30/06/2008	, 8.194
01/07/2008	, 8.175
02/07/2008	, 8.175
03/07/2008	, 8.19
04/07/2008	, 8.1635
07/07/2008	, 8.185
08/07/2008	, 8.175
09/07/2008	, 8.165
10/07/2008	, 8.165
11/07/2008	, 8.155
14/07/2008	, 8.19
15/07/2008	, 8.185
16/07/2008	, 8.205
17/07/2008	, 8.2325
18/07/2008	, 8.21
21/07/2008	, 8.44
22/07/2008	, 8.43
23/07/2008	, 8.455
24/07/2008	, 8.43
25/07/2008	, 8.425
28/07/2008	, 8.445
29/07/2008	, 8.4325
30/07/2008	, 8.4375
31/07/2008	, 8.44
01/08/2008	, 8.44
04/08/2008	, 8.435
05/08/2008	, 8.45
06/08/2008	, 8.45
07/08/2008	, 8.4675
08/08/2008	, 8.485
11/08/2008	, 8.45
12/08/2008	, 8.45
13/08/2008	, 8.47
14/08/2008	, 8.475
15/08/2008	, 8.455
18/08/2008	, 8.665
